,Position,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Agility,Balance,Marking,Positioning,Sprint_Speed,Vision,Finishing,Player_Height,attack_contribution
3193,3,0.19114219114219114,0.16083916083916083,0.16783216783216784,0.1864801864801865,0.15151515151515152,0.14219114219114218,0.7012987012987013,0.5571428571428572,0.6823529411764706,0.725,0.8,0.725,0.6627906976744186,0.4772727272727273,0.6609144035553579
3194,3,0.19069767441860466,0.15813953488372093,0.17209302325581396,0.17674418604651163,0.14651162790697675,0.1558139534883721,0.7142857142857143,0.6857142857142857,0.5647058823529412,0.775,0.8,0.7375,0.6395348837209303,0.5681818181818182,0.6999874661471378
3197,3,0.14066496163682865,0.12531969309462915,0.1585677749360614,0.17135549872122763,0.18925831202046037,0.21483375959079284,0.38961038961038963,0.32857142857142857,0.7411764705882353,0.4,0.42857142857142855,0.475,0.3372093023255814,0.7045454545454546,0.501371389617652
3199,3,0.17410714285714285,0.16071428571428573,0.15401785714285715,0.171875,0.15625,0.18303571428571427,0.7402597402597403,0.8428571428571429,0.7411764705882353,0.725,0.7285714285714285,0.65,0.6511627906976745,0.38636363636363635,0.6393267996419626
3200,3,0.17045454545454544,0.14772727272727273,0.1590909090909091,0.17272727272727273,0.16363636363636364,0.18636363636363637,0.6103896103896104,0.6714285714285714,0.6941176470588235,0.7625,0.7,0.675,0.6744186046511628,0.5454545454545454,0.6082845095070661
3201,3,0.13480392156862744,0.17892156862745098,0.19852941176470587,0.17892156862745098,0.15196078431372548,0.1568627450980392,0.4805194805194805,0.5,0.611764705882353,0.6,0.35714285714285715,0.8,0.686046511627907,0.5227272727272727,0.6099256065267361
3202,3,0.16548463356973994,0.13947990543735225,0.16548463356973994,0.1702127659574468,0.16548463356973994,0.1938534278959811,0.7662337662337663,0.6714285714285714,0.7176470588235294,0.575,0.6285714285714286,0.5875,0.5,0.36363636363636365,0.645545736923003
3203,4,0.21040189125295508,0.13947990543735225,0.1607565011820331,0.1607565011820331,0.1702127659574468,0.15839243498817968,0.7012987012987013,0.6714285714285714,0.7647058823529411,0.55,0.8571428571428571,0.6,0.5930232558139535,0.4318181818181818,0.6190939607662835
3205,2,0.21176470588235294,0.16941176470588235,0.16470588235294117,0.17647058823529413,0.11058823529411765,0.16705882352941176,0.8051948051948052,0.6,0.35294117647058826,0.75,0.8857142857142857,0.675,0.7674418604651163,0.45454545454545453,0.811737456253499
3206,1,0.20393120393120392,0.17936117936117937,0.14742014742014742,0.18181818181818182,0.09090909090909091,0.19656019656019655,0.6753246753246753,0.6714285714285714,0.3176470588235294,0.775,0.7857142857142857,0.5875,0.7441860465116279,0.4318181818181818,0.7856763740457597
3207,4,0.17582417582417584,0.16263736263736264,0.16923076923076924,0.17362637362637362,0.15164835164835164,0.16703296703296702,0.7272727272727273,0.6285714285714286,0.6588235294117647,0.8,0.7571428571428571,0.7,0.6744186046511628,0.5,0.6684187994734667
3208,4,0.15521628498727735,0.1297709923664122,0.1806615776081425,0.16793893129770993,0.19592875318066158,0.17048346055979643,0.44155844155844154,0.21428571428571427,0.788235294117647,0.475,0.5571428571428572,0.5875,0.4186046511627907,0.6818181818181818,0.5124144434353742
3212,5,0.1935483870967742,0.09090909090909091,0.10557184750733138,0.14076246334310852,0.22580645161290322,0.2434017595307918,0.36363636363636365,0.17142857142857143,0.8235294117647058,0.05,0.5714285714285714,0.225,0.12790697674418605,0.7045454545454546,0.4367743936719424
3213,5,0.18337408312958436,0.13202933985330073,0.15647921760391198,0.1466992665036675,0.18337408312958436,0.1980440097799511,0.44155844155844154,0.35714285714285715,0.7529411764705882,0.575,0.6857142857142857,0.55,0.5,0.4772727272727273,0.5225174989994844
3215,2,0.22524752475247525,0.1707920792079208,0.1707920792079208,0.1782178217821782,0.07920792079207921,0.17574257425742573,0.8311688311688312,0.5428571428571428,0.17647058823529413,0.75,0.9,0.5875,0.7209302325581395,0.5454545454545454,0.890647973258266
3216,4,0.20327102803738317,0.1191588785046729,0.15654205607476634,0.1705607476635514,0.16355140186915887,0.18691588785046728,0.8701298701298701,0.7142857142857143,0.6352941176470588,0.65,0.9142857142857143,0.55,0.5,0.38636363636363635,0.7061627159736199
3217,4,0.19721577726218098,0.13921113689095127,0.16473317865429235,0.16937354988399073,0.16705336426914152,0.16241299303944315,0.7272727272727273,0.7142857142857143,0.7529411764705882,0.65,0.8285714285714286,0.5375,0.5232558139534884,0.4318181818181818,0.6314100382150302
3218,4,0.16326530612244897,0.10459183673469388,0.16326530612244897,0.17346938775510204,0.2066326530612245,0.18877551020408162,0.6103896103896104,0.7,0.8705882352941177,0.4625,0.5285714285714286,0.5125,0.3023255813953488,0.4090909090909091,0.5268042942682674
3220,5,0.1657754010695187,0.11229946524064172,0.13903743315508021,0.1657754010695187,0.20588235294117646,0.21122994652406418,0.4155844155844156,0.07142857142857142,0.8235294117647058,0.1625,0.6,0.45,0.23255813953488372,0.8409090909090909,0.47490914719007166
3221,2,0.21842105263157896,0.16842105263157894,0.19210526315789472,0.21052631578947367,0.06578947368421052,0.14473684210526316,0.9090909090909091,0.9285714285714286,0.17647058823529413,0.6625,0.7285714285714285,0.725,0.627906976744186,0.13636363636363635,0.9324115810664182
3224,4,0.19419642857142858,0.14732142857142858,0.15848214285714285,0.17857142857142858,0.15625,0.16517857142857142,0.7402597402597403,0.8,0.7294117647058823,0.6625,0.8571428571428571,0.7,0.5930232558139535,0.45454545454545453,0.6484390006354285
3225,1,0.18434343434343434,0.19444444444444445,0.14646464646464646,0.17676767676767677,0.09343434343434344,0.20454545454545456,0.5324675324675324,0.45714285714285713,0.27058823529411763,0.75,0.7,0.4625,0.8023255813953488,0.7272727272727273,0.7521970985907719
3228,5,0.1846590909090909,0.07670454545454546,0.14488636363636365,0.15625,0.21875,0.21875,0.6623376623376623,0.37142857142857144,0.8235294117647058,0.075,0.5428571428571428,0.3,0.16279069767441862,0.6818181818181818,0.5405848511589335
3231,2,0.21428571428571427,0.1683673469387755,0.18622448979591838,0.2066326530612245,0.07908163265306123,0.14540816326530612,0.7922077922077922,0.7571428571428571,0.27058823529411763,0.7125,0.8285714285714286,0.65,0.6046511627906976,0.4318181818181818,0.8591197264097215
3232,3,0.18243243243243243,0.15765765765765766,0.16441441441441443,0.17117117117117117,0.16216216216216217,0.16216216216216217,0.7662337662337663,0.6857142857142857,0.7529411764705882,0.7125,0.8428571428571429,0.7125,0.6162790697674418,0.4090909090909091,0.6464815375201375
3233,5,0.1975,0.1,0.1525,0.17,0.19,0.19,0.5714285714285714,0.5714285714285714,0.7647058823529411,0.5,0.7428571428571429,0.4875,0.29069767441860467,0.5227272727272727,0.5572467838652639
3234,1,0.1347708894878706,0.21293800539083557,0.14555256064690028,0.18059299191374664,0.09973045822102426,0.22641509433962265,0.38961038961038963,0.2571428571428571,0.2,0.75,0.32857142857142857,0.575,0.8372093023255814,0.7045454545454546,0.7193648368324694
3235,1,0.17042606516290726,0.19047619047619047,0.18546365914786966,0.18295739348370926,0.10025062656641603,0.17042606516290726,0.6233766233766234,0.4142857142857143,0.2823529411764706,0.7875,0.5857142857142857,0.725,0.8023255813953488,0.75,0.7828454082835379
3237,5,0.17974683544303796,0.10886075949367088,0.17215189873417722,0.17468354430379746,0.19240506329113924,0.17215189873417722,0.6493506493506493,0.5857142857142857,0.8117647058823529,0.4875,0.6571428571428571,0.6,0.32558139534883723,0.6136363636363636,0.5707515730740896
3238,1,0.19642857142857142,0.20153061224489796,0.1556122448979592,0.18622448979591838,0.08163265306122448,0.17857142857142858,0.7142857142857143,0.5857142857142857,0.16470588235294117,0.775,0.7142857142857143,0.5625,0.813953488372093,0.5909090909090909,0.8559497178297897
3244,1,0.20610687022900764,0.19083969465648856,0.16539440203562342,0.19338422391857507,0.07888040712468193,0.16539440203562342,0.8441558441558441,0.5857142857142857,0.15294117647058825,0.775,0.7714285714285715,0.525,0.8023255813953488,0.4090909090909091,0.9052658443992392
3247,4,0.19,0.095,0.1675,0.165,0.1875,0.195,0.5974025974025974,0.5428571428571428,0.7764705882352941,0.15,0.7142857142857143,0.6375,0.26744186046511625,0.5909090909090909,0.5616178203186092
3250,2,0.2004950495049505,0.1806930693069307,0.16584158415841585,0.19554455445544555,0.08415841584158416,0.17326732673267325,0.7272727272727273,0.6857142857142857,0.2823529411764706,0.7,0.7428571428571429,0.6375,0.6627906976744186,0.5909090909090909,0.8238321462290842
3252,4,0.16627634660421545,0.16627634660421545,0.18032786885245902,0.1756440281030445,0.16159250585480095,0.14988290398126464,0.6493506493506493,0.8142857142857143,0.7058823529411765,0.7,0.6,0.725,0.7209302325581395,0.3181818181818182,0.6291301464691924
3253,1,0.205,0.1875,0.1775,0.1875,0.055,0.1875,0.7792207792207793,0.6857142857142857,0.09411764705882353,0.7375,0.8285714285714286,0.7125,0.7674418604651163,0.4772727272727273,0.9112778238951433
3256,4,0.19907407407407407,0.14583333333333334,0.1550925925925926,0.1712962962962963,0.16203703703703703,0.16666666666666666,0.7272727272727273,0.7428571428571429,0.6588235294117647,0.725,0.8428571428571429,0.6,0.6046511627906976,0.38636363636363635,0.66213999568532
3257,4,0.17539863325740318,0.16173120728929385,0.16856492027334852,0.16856492027334852,0.15945330296127563,0.1662870159453303,0.6883116883116883,0.7571428571428571,0.7058823529411765,0.7125,0.7142857142857143,0.65,0.6046511627906976,0.38636363636363635,0.6373851662083395
3260,1,0.21671018276762402,0.18798955613577023,0.14360313315926893,0.195822454308094,0.06527415143603134,0.1906005221932115,0.8051948051948052,0.6,0.09411764705882353,0.8125,0.8,0.4875,0.7790697674418605,0.6818181818181818,0.9119930965378832
3262,5,0.18863049095607234,0.12919896640826872,0.12661498708010335,0.16020671834625322,0.19121447028423771,0.2041343669250646,0.5454545454545454,0.4714285714285714,0.7529411764705882,0.5375,0.6714285714285714,0.25,0.46511627906976744,0.6590909090909091,0.5477805830849036
3263,2,0.22524752475247525,0.17326732673267325,0.16831683168316833,0.1905940594059406,0.07920792079207921,0.16336633663366337,0.8701298701298701,0.7428571428571429,0.16470588235294117,0.6875,0.9285714285714286,0.5875,0.7325581395348837,0.2727272727272727,0.9100592514800805
3264,2,0.22409638554216868,0.1710843373493976,0.15180722891566265,0.18313253012048192,0.09397590361445783,0.17590361445783131,0.8181818181818182,0.7428571428571429,0.3058823529411765,0.75,0.9428571428571428,0.6125,0.7558139534883721,0.4318181818181818,0.837708287301533
3266,3,0.18510158013544017,0.15124153498871332,0.1580135440180587,0.17381489841986456,0.16252821670428894,0.16930022573363432,0.8701298701298701,0.8,0.6941176470588235,0.7375,0.7285714285714285,0.675,0.5930232558139535,0.3181818181818182,0.6941159516176858
3268,4,0.18013856812933027,0.15011547344110854,0.15473441108545036,0.16628175519630484,0.16397228637413394,0.18475750577367206,0.6103896103896104,0.38571428571428573,0.7294117647058823,0.7375,0.7714285714285715,0.6375,0.6162790697674418,0.6136363636363636,0.5977148214739985
3269,1,0.21951219512195122,0.17804878048780487,0.15365853658536585,0.18048780487804877,0.08292682926829269,0.18536585365853658,0.7402597402597403,0.7285714285714285,0.12941176470588237,0.775,0.8857142857142857,0.6875,0.813953488372093,0.4772727272727273,0.8719105678382214
3271,5,0.18024691358024691,0.11851851851851852,0.15555555555555556,0.16790123456790124,0.18271604938271604,0.19506172839506172,0.5714285714285714,0.4,0.7647058823529411,0.5625,0.7,0.6,0.38372093023255816,0.5909090909090909,0.5601710496109299
3272,4,0.17525773195876287,0.10051546391752578,0.17010309278350516,0.16237113402061856,0.19329896907216496,0.19845360824742267,0.4935064935064935,0.4,0.8117647058823529,0.4125,0.6428571428571429,0.3875,0.27906976744186046,0.6590909090909091,0.5141703431752779
3273,4,0.18181818181818182,0.14918414918414918,0.16083916083916083,0.17016317016317017,0.16783216783216784,0.17016317016317017,0.6753246753246753,0.7428571428571429,0.7764705882352941,0.325,0.7428571428571429,0.3125,0.45348837209302323,0.4318181818181818,0.6053286066504512
3274,2,0.1926605504587156,0.1628440366972477,0.1628440366972477,0.1720183486238532,0.14220183486238533,0.16743119266055045,0.8441558441558441,0.5142857142857142,0.5764705882352941,0.725,0.8142857142857143,0.6875,0.7209302325581395,0.5454545454545454,0.7353966383976077
3276,1,0.21025641025641026,0.19230769230769232,0.17435897435897435,0.18461538461538463,0.05641025641025641,0.18205128205128204,0.7532467532467533,0.7142857142857143,0.047058823529411764,0.75,0.7857142857142857,0.6625,0.7674418604651163,0.3181818181818182,0.9185723600502539
3277,2,0.22248803827751196,0.16985645933014354,0.1507177033492823,0.19617224880382775,0.10526315789473684,0.15550239234449761,0.9090909090909091,0.8571428571428571,0.38823529411764707,0.7125,0.9428571428571428,0.6125,0.6976744186046512,0.3181818181818182,0.8396717681660069
3278,1,0.21012658227848102,0.1848101265822785,0.1620253164556962,0.189873417721519,0.06835443037974684,0.1848101265822785,0.7142857142857143,0.6285714285714286,0.1411764705882353,0.75,0.7857142857142857,0.6375,0.7790697674418605,0.4772727272727273,0.8694378741693408
3279,2,0.23425692695214106,0.18387909319899245,0.16876574307304787,0.19899244332493704,0.08816120906801007,0.12594458438287154,0.922077922077922,0.9285714285714286,0.25882352941176473,0.65,0.9428571428571428,0.5125,0.7325581395348837,0.1590909090909091,0.9030903541338547
3281,1,0.22311827956989247,0.20430107526881722,0.1478494623655914,0.19623655913978494,0.06720430107526881,0.16129032258064516,0.8051948051948052,0.7714285714285715,0.03529411764705882,0.7875,0.7857142857142857,0.225,0.813953488372093,0.4090909090909091,0.9379170838286919
3284,5,0.18765432098765433,0.12098765432098765,0.1654320987654321,0.16296296296296298,0.18271604938271604,0.18024691358024691,0.5844155844155844,0.5285714285714286,0.7529411764705882,0.3625,0.7,0.4625,0.37209302325581395,0.4772727272727273,0.5723424103762783
3286,4,0.20843091334894615,0.12646370023419204,0.14988290398126464,0.17798594847775176,0.16159250585480095,0.1756440281030445,0.8181818181818182,0.7714285714285715,0.6941176470588235,0.6875,0.9142857142857143,0.525,0.4418604651162791,0.36363636363636365,0.6767600354937727
3287,3,0.1927437641723356,0.15419501133786848,0.16780045351473924,0.17233560090702948,0.15419501133786848,0.15873015873015872,0.7922077922077922,0.7,0.7058823529411765,0.75,0.8571428571428571,0.7125,0.6627906976744186,0.3181818181818182,0.6749051405032074
3288,4,0.20432692307692307,0.11778846153846154,0.15865384615384615,0.18269230769230768,0.17067307692307693,0.1658653846153846,0.8051948051948052,0.8428571428571429,0.7294117647058823,0.6375,0.8428571428571429,0.5375,0.4186046511627907,0.36363636363636365,0.6593293078040064
3289,1,0.2112676056338028,0.16901408450704225,0.1643192488262911,0.18544600938967137,0.10328638497652583,0.16666666666666666,0.9090909090909091,0.7571428571428571,0.29411764705882354,0.75,0.9,0.6875,0.7674418604651163,0.2727272727272727,0.8664058628784935
3290,4,0.19413092550790068,0.1489841986455982,0.1580135440180587,0.17381489841986456,0.1580135440180587,0.1670428893905192,0.7142857142857143,0.7571428571428571,0.7294117647058823,0.6625,0.8428571428571429,0.6875,0.5930232558139535,0.45454545454545453,0.6387904428127869
3292,1,0.21983914209115282,0.19839142091152814,0.14745308310991956,0.19302949061662197,0.06970509383378017,0.17158176943699732,0.7142857142857143,0.6428571428571429,0.12941176470588237,0.75,0.7428571428571429,0.5125,0.8023255813953488,0.36363636363636365,0.8762952037641667
3293,2,0.19559902200489,0.18092909535452323,0.17114914425427874,0.18337408312958436,0.08312958435207823,0.18581907090464547,0.7272727272727273,0.6428571428571429,0.23529411764705882,0.8,0.7428571428571429,0.6625,0.7209302325581395,0.4318181818181818,0.8350801032480457
3294,4,0.19767441860465115,0.14418604651162792,0.1511627906976744,0.16744186046511628,0.16279069767441862,0.17674418604651163,0.8181818181818182,0.8285714285714286,0.7176470588235294,0.6875,0.8285714285714286,0.4625,0.5697674418604651,0.25,0.668446377520992
3295,1,0.20802005012531327,0.18045112781954886,0.17042606516290726,0.19548872180451127,0.10526315789473684,0.14035087719298245,0.8311688311688312,0.7428571428571429,0.3411764705882353,0.75,0.8,0.6875,0.7906976744186046,0.4318181818181818,0.834838561191609
3298,4,0.21573604060913706,0.08629441624365482,0.15736040609137056,0.18781725888324874,0.17258883248730963,0.1802030456852792,0.7532467532467533,0.7428571428571429,0.6705882352941176,0.5375,0.9142857142857143,0.4375,0.13953488372093023,0.4772727272727273,0.655855168924763
3302,2,0.22556390977443608,0.18045112781954886,0.16290726817042606,0.19298245614035087,0.08020050125313283,0.15789473684210525,0.7402597402597403,0.7428571428571429,0.2823529411764706,0.7125,0.9,0.6375,0.7558139534883721,0.36363636363636365,0.8349911063234463
3303,3,0.2,0.15813953488372093,0.16744186046511628,0.17906976744186046,0.14651162790697675,0.14883720930232558,0.8311688311688312,0.7714285714285715,0.6705882352941176,0.6625,0.8571428571428571,0.7125,0.6511627906976745,0.20454545454545456,0.7055176634303837
3304,2,0.24064171122994651,0.17379679144385027,0.18181818181818182,0.20855614973262032,0.06951871657754011,0.12566844919786097,0.9090909090909091,0.8714285714285714,0.10588235294117647,0.6625,0.9,0.7,0.6744186046511628,0.20454545454545456,0.9576971735208506
3305,1,0.2193211488250653,0.195822454308094,0.1566579634464752,0.19321148825065274,0.057441253263707574,0.17754569190600522,0.7402597402597403,0.6,0.07058823529411765,0.8,0.8142857142857143,0.6125,0.813953488372093,0.6363636363636364,0.9080909595563992
3306,2,0.21705426356589147,0.17829457364341086,0.17571059431524547,0.21188630490956073,0.06976744186046512,0.14728682170542637,0.8961038961038961,0.8142857142857143,0.21176470588235294,0.65,0.8,0.6125,0.6395348837209303,0.29545454545454547,0.914327652915222
3308,5,0.20347394540942929,0.12655086848635236,0.14640198511166252,0.14392059553349876,0.18858560794044665,0.19106699751861042,0.4155844155844156,0.4857142857142857,0.8235294117647058,0.5,0.6857142857142857,0.375,0.36046511627906974,0.6590909090909091,0.49175318965026327
3309,1,0.20398009950248755,0.18159203980099503,0.1691542288557214,0.19900497512437812,0.0845771144278607,0.16169154228855723,0.8571428571428571,0.5285714285714286,0.12941176470588237,0.7125,0.7571428571428571,0.7375,0.7558139534883721,0.5454545454545454,0.9141331883176176
3311,2,0.23316062176165803,0.17616580310880828,0.16839378238341968,0.20984455958549222,0.05958549222797927,0.15284974093264247,0.9090909090909091,0.8142857142857143,0.1411764705882353,0.6375,0.9,0.55,0.6511627906976745,0.45454545454545453,0.9445899087691428
3313,5,0.18082191780821918,0.08767123287671233,0.1589041095890411,0.15342465753424658,0.21095890410958903,0.20821917808219179,0.5324675324675324,0.5,0.8,0.15,0.5857142857142857,0.4375,0.18604651162790697,0.6818181818181818,0.5159054000474192
3314,5,0.17034700315457413,0.06309148264984227,0.13249211356466878,0.15457413249211358,0.23974763406940064,0.23974763406940064,0.33766233766233766,0.4,0.7647058823529411,0.0625,0.4714285714285714,0.15,0.09302325581395349,0.8181818181818182,0.43942644591048646
3318,5,0.16374269005847952,0.10818713450292397,0.1286549707602339,0.14619883040935672,0.21929824561403508,0.23391812865497075,0.33766233766233766,0.11428571428571428,0.7764705882352941,0.1625,0.32857142857142857,0.275,0.23255813953488372,0.6818181818181818,0.4501818561753587
3319,1,0.2285012285012285,0.1769041769041769,0.16461916461916462,0.18673218673218672,0.07862407862407862,0.16461916461916462,0.948051948051948,0.9,0.18823529411764706,0.7875,0.9571428571428572,0.6125,0.7674418604651163,0.36363636363636365,0.926765199339745
3320,3,0.18028846153846154,0.14903846153846154,0.17307692307692307,0.18509615384615385,0.15144230769230768,0.16105769230769232,0.7012987012987013,0.6142857142857143,0.5647058823529412,0.675,0.6571428571428571,0.7,0.5465116279069767,0.5681818181818182,0.6913458392369074
3322,4,0.20616113744075829,0.11848341232227488,0.16113744075829384,0.17772511848341233,0.16587677725118483,0.17061611374407584,0.7012987012987013,0.6428571428571429,0.6941176470588235,0.6375,0.8428571428571429,0.6125,0.4418604651162791,0.4772727272727273,0.6397155761366305
3323,4,0.21182266009852216,0.09852216748768473,0.1625615763546798,0.16502463054187191,0.17733990147783252,0.18472906403940886,0.4805194805194805,0.2857142857142857,0.7411764705882353,0.625,0.8714285714285714,0.5625,0.16279069767441862,0.6590909090909091,0.545929980865282
3324,3,0.18439716312056736,0.1607565011820331,0.17257683215130024,0.18912529550827423,0.14420803782505912,0.14893617021276595,0.8571428571428571,0.7428571428571429,0.6352941176470588,0.7375,0.7285714285714285,0.6875,0.7441860465116279,0.36363636363636365,0.7257516280421954
3325,3,0.15671641791044777,0.17164179104477612,0.19154228855721392,0.1791044776119403,0.15920398009950248,0.1417910447761194,0.6233766233766234,0.6428571428571429,0.6588235294117647,0.6375,0.5142857142857142,0.7625,0.5697674418604651,0.38636363636363635,0.6395749035456639
3327,4,0.20094562647754138,0.12293144208037825,0.15839243498817968,0.18439716312056736,0.17257683215130024,0.1607565011820331,0.8181818181818182,0.9428571428571428,0.7647058823529411,0.6125,0.7857142857142857,0.575,0.5116279069767442,0.3181818181818182,0.6528675757630761
3328,4,0.19953051643192488,0.13615023474178403,0.17136150234741784,0.176056338028169,0.1596244131455399,0.1572769953051643,0.7012987012987013,0.7142857142857143,0.6705882352941176,0.65,0.8571428571428571,0.5875,0.5,0.45454545454545453,0.6549036576887145
3329,3,0.16166281755196305,0.15473441108545036,0.16397228637413394,0.16397228637413394,0.16859122401847576,0.18706697459584296,0.5714285714285714,0.5285714285714286,0.7411764705882353,0.6625,0.6285714285714286,0.65,0.627906976744186,0.29545454545454547,0.5785585254566445
3331,5,0.18586387434554974,0.10209424083769633,0.14397905759162305,0.16230366492146597,0.20157068062827224,0.20418848167539266,0.5844155844155844,0.6571428571428571,0.8,0.3375,0.6285714285714286,0.2875,0.1511627906976744,0.4318181818181818,0.5389014112359598
3332,2,0.23155216284987276,0.16793893129770993,0.178117048346056,0.19592875318066158,0.07633587786259542,0.15012722646310434,0.935064935064935,0.9,0.2823529411764706,0.675,0.8857142857142857,0.725,0.6744186046511628,0.36363636363636365,0.899683680797052
3333,3,0.1571072319201995,0.18453865336658354,0.19201995012468828,0.18703241895261846,0.13216957605985039,0.14713216957605985,0.5844155844155844,0.5857142857142857,0.4,0.7125,0.5285714285714286,0.7625,0.6627906976744186,0.5,0.7221979588931576
3334,5,0.18716577540106952,0.10962566844919786,0.13903743315508021,0.15240641711229946,0.20053475935828877,0.21122994652406418,0.3246753246753247,0.34285714285714286,0.7764705882352941,0.1875,0.6428571428571429,0.35,0.29069767441860467,0.6590909090909091,0.464710062132266
3335,5,0.18181818181818182,0.14393939393939395,0.13383838383838384,0.14646464646464646,0.18686868686868688,0.20707070707070707,0.5844155844155844,0.6285714285714286,0.7647058823529411,0.525,0.6,0.225,0.5581395348837209,0.5909090909090909,0.5579170616774346
3337,1,0.18527918781725888,0.19289340101522842,0.1649746192893401,0.18274111675126903,0.08883248730964467,0.18527918781725888,0.6233766233766234,0.4857142857142857,0.27058823529411763,0.725,0.6571428571428571,0.5875,0.7790697674418605,0.5909090909090909,0.7889201974353774
3338,1,0.22062350119904076,0.17026378896882494,0.15587529976019185,0.17985611510791366,0.0815347721822542,0.19184652278177458,0.8441558441558441,0.9142857142857143,0.12941176470588237,0.7375,0.9142857142857143,0.6375,0.7209302325581395,0.3181818181818182,0.9027337091441703
3340,5,0.2159383033419023,0.09768637532133675,0.13367609254498714,0.14652956298200515,0.1928020565552699,0.2133676092544987,0.7012987012987013,0.5714285714285714,0.7764705882352941,0.4375,0.8857142857142857,0.4,0.2441860465116279,0.6590909090909091,0.5846658761582798
3342,4,0.20537897310513448,0.10757946210268948,0.1687041564792176,0.17359413202933985,0.17114914425427874,0.17359413202933985,0.6103896103896104,0.6857142857142857,0.6941176470588235,0.525,0.8142857142857143,0.6875,0.19767441860465115,0.4318181818181818,0.6075905067754925
3343,2,0.1778846153846154,0.17067307692307693,0.18269230769230768,0.18269230769230768,0.11538461538461539,0.17067307692307693,0.7272727272727273,0.6142857142857143,0.4235294117647059,0.7,0.7,0.7625,0.6976744186046512,0.5681818181818182,0.7619903658945014
3344,4,0.18604651162790697,0.1325581395348837,0.16279069767441862,0.16279069767441862,0.16511627906976745,0.19069767441860466,0.7012987012987013,0.8428571428571429,0.7294117647058823,0.725,0.7714285714285715,0.675,0.45348837209302323,0.25,0.6231489299842243
3345,5,0.18421052631578946,0.1,0.15789473684210525,0.15263157894736842,0.20789473684210527,0.19736842105263158,0.5714285714285714,0.37142857142857144,0.8470588235294118,0.25,0.6,0.4375,0.29069767441860467,0.7045454545454546,0.5186374460836185
3347,2,0.2020460358056266,0.16879795396419436,0.1815856777493606,0.2071611253196931,0.09718670076726342,0.1432225063938619,0.922077922077922,0.9142857142857143,0.24705882352941178,0.6625,0.7857142857142857,0.75,0.6395348837209303,0.3181818181818182,0.895841592443462
3348,2,0.1921182266009852,0.18226600985221675,0.18226600985221675,0.18472906403940886,0.08866995073891626,0.16995073891625614,0.7012987012987013,0.5714285714285714,0.21176470588235294,0.7125,0.7,0.6875,0.6744186046511628,0.4318181818181818,0.8358008465912979
3350,5,0.14583333333333334,0.13988095238095238,0.12797619047619047,0.12797619047619047,0.21726190476190477,0.24107142857142858,0.14285714285714285,0.02857142857142857,0.7176470588235294,0.2625,0.34285714285714286,0.3625,0.4883720930232558,0.8636363636363636,0.4074038550462376
3351,2,0.21298701298701297,0.18181818181818182,0.17662337662337663,0.21038961038961038,0.08311688311688312,0.13506493506493505,0.8961038961038961,0.7142857142857143,0.24705882352941178,0.6125,0.7857142857142857,0.6625,0.6627906976744186,0.4090909090909091,0.8990171841444898
3355,3,0.18181818181818182,0.1339712918660287,0.18660287081339713,0.19856459330143542,0.14354066985645933,0.15550239234449761,0.8441558441558441,0.9,0.5176470588235295,0.5875,0.6857142857142857,0.8125,0.5,0.4772727272727273,0.7563375994957778
3356,3,0.1926829268292683,0.14146341463414633,0.17560975609756097,0.1902439024390244,0.13902439024390245,0.16097560975609757,0.7402597402597403,0.8428571428571429,0.49411764705882355,0.5625,0.7142857142857143,0.775,0.5,0.36363636363636365,0.7327103093820816
3357,2,0.22631578947368422,0.1763157894736842,0.19210526315789472,0.2,0.07631578947368421,0.12894736842105264,0.8701298701298701,0.7285714285714285,0.2235294117647059,0.625,0.8428571428571429,0.7,0.6511627906976745,0.25,0.9043313205683148
3358,4,0.20094562647754138,0.12293144208037825,0.15839243498817968,0.18439716312056736,0.17257683215130024,0.1607565011820331,0.8181818181818182,0.9428571428571428,0.7647058823529411,0.6125,0.7857142857142857,0.575,0.5116279069767442,0.3181818181818182,0.6528675757630761
3361,1,0.19230769230769232,0.1987179487179487,0.17307692307692307,0.19230769230769232,0.07478632478632478,0.16880341880341881,0.8571428571428571,0.6285714285714286,0.2235294117647059,1.0,0.9142857142857143,0.825,0.9883720930232558,0.6363636363636364,0.8890168464706831
3362,1,0.19298245614035087,0.19956140350877194,0.19298245614035087,0.21052631578947367,0.07017543859649122,0.1337719298245614,0.9090909090909091,0.9857142857142858,0.2823529411764706,0.9875,0.8428571428571429,0.975,1.0,0.25,0.9005149093544399
3365,1,0.16913319238900634,0.19027484143763213,0.16701902748414377,0.1839323467230444,0.10993657505285412,0.17970401691331925,0.7922077922077922,0.8142857142857143,0.6235294117647059,0.9625,0.6857142857142857,0.85,0.9883720930232558,0.5227272727272727,0.7210157694248779
3366,2,0.2,0.18021978021978022,0.189010989010989,0.20659340659340658,0.07692307692307693,0.14725274725274726,0.961038961038961,0.9714285714285714,0.29411764705882354,0.9,0.8857142857142857,0.9125,0.872093023255814,0.3181818181818182,0.9045776920561894
3368,5,0.16447368421052633,0.13815789473684212,0.15570175438596492,0.15789473684210525,0.19956140350877194,0.18421052631578946,0.7402597402597403,0.5714285714285714,0.9411764705882353,0.4625,0.6857142857142857,0.5875,0.5930232558139535,0.5681818181818182,0.5507951967273156
